price,rating,title,url
Â£21.57,Five,"Saga, Volume 3 (Saga (Collected Editions) #3)",https://books.toscrape.com/catalogue/saga-volume-3-saga-collected-editions-3_216/index.html
Â£12.91,Four,Running with Scissors,https://books.toscrape.com/catalogue/running-with-scissors_215/index.html
Â£50.11,Three,Rogue Lawyer (Rogue Lawyer #1),https://books.toscrape.com/catalogue/rogue-lawyer-rogue-lawyer-1_214/index.html
Â£41.67,Four,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",https://books.toscrape.com/catalogue/rise-of-the-rocket-girls-the-women-who-propelled-us-from-missiles-to-the-moon-to-mars_213/index.html
Â£44.88,Two,Rework,https://books.toscrape.com/catalogue/rework_212/index.html
Â£11.10,Three,Reservations for Two,https://books.toscrape.com/catalogue/reservations-for-two_211/index.html
Â£28.54,Three,Red: The True Story of Red Riding Hood,https://books.toscrape.com/catalogue/red-the-true-story-of-red-riding-hood_210/index.html
Â£19.07,Four,Ready Player One,https://books.toscrape.com/catalogue/ready-player-one_209/index.html
Â£43.55,One,Quiet: The Power of Introverts in a World That Can't Stop Talking,https://books.toscrape.com/catalogue/quiet-the-power-of-introverts-in-a-world-that-cant-stop-talking_208/index.html
Â£43.63,Three,Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),https://books.toscrape.com/catalogue/prodigy-the-graphic-novel-legend-the-graphic-novel-2_207/index.html
Â£39.13,One,Persepolis: The Story of a Childhood (Persepolis #1-2),https://books.toscrape.com/catalogue/persepolis-the-story-of-a-childhood-persepolis-1-2_206/index.html
Â£56.68,Two,Packing for Mars: The Curious Science of Life in the Void,https://books.toscrape.com/catalogue/packing-for-mars-the-curious-science-of-life-in-the-void_205/index.html
Â£14.16,One,Outliers: The Story of Success,https://books.toscrape.com/catalogue/outliers-the-story-of-success_204/index.html
Â£31.45,Three,Original Fake,https://books.toscrape.com/catalogue/original-fake_203/index.html
Â£24.61,Two,Orange Is the New Black,https://books.toscrape.com/catalogue/orange-is-the-new-black_202/index.html
Â£32.87,Two,One for the Money (Stephanie Plum #1),https://books.toscrape.com/catalogue/one-for-the-money-stephanie-plum-1_201/index.html
Â£40.17,One,Notes from a Small Island (Notes From a Small Island #1),https://books.toscrape.com/catalogue/notes-from-a-small-island-notes-from-a-small-island-1_200/index.html
Â£13.51,One,Night (The Night Trilogy #1),https://books.toscrape.com/catalogue/night-the-night-trilogy-1_199/index.html
Â£38.95,Three,Neither Here nor There: Travels in Europe,https://books.toscrape.com/catalogue/neither-here-nor-there-travels-in-europe_198/index.html
Â£31.69,Three,Naked,https://books.toscrape.com/catalogue/naked_197/index.html
Â£29.40,One,Morning Star (Red Rising #3),https://books.toscrape.com/catalogue/morning-star-red-rising-3_196/index.html
Â£57.83,One,"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",https://books.toscrape.com/catalogue/miracles-from-heaven-a-little-girl-her-journey-to-heaven-and-her-amazing-story-of-healing_195/index.html
Â£55.46,Two,Midnight Riot (Peter Grant/ Rivers of London - books #1),https://books.toscrape.com/catalogue/midnight-riot-peter-grant-rivers-of-london-books-1_194/index.html
Â£57.60,Two,Me Talk Pretty One Day,https://books.toscrape.com/catalogue/me-talk-pretty-one-day_193/index.html
Â£34.98,Two,Manuscript Found in Accra,https://books.toscrape.com/catalogue/manuscript-found-in-accra_192/index.html
Â£11.87,Two,Lust & Wonder,https://books.toscrape.com/catalogue/lust-wonder_191/index.html
Â£12.47,Three,Lila (Gilead #3),https://books.toscrape.com/catalogue/lila-gilead-3_190/index.html
Â£33.26,Two,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",https://books.toscrape.com/catalogue/life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html
Â£59.04,Five,Life Without a Recipe,https://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html
Â£26.13,Two,Life After Life,https://books.toscrape.com/catalogue/life-after-life_187/index.html
Â£22.20,One,Letter to a Christian Nation,https://books.toscrape.com/catalogue/letter-to-a-christian-nation_186/index.html
Â£45.11,One,Let's Pretend This Never Happened: A Mostly True Memoir,https://books.toscrape.com/catalogue/lets-pretend-this-never-happened-a-mostly-true-memoir_185/index.html
Â£43.69,Four,Legend (Legend #1),https://books.toscrape.com/catalogue/legend-legend-1_184/index.html
Â£25.02,One,"Lean In: Women, Work, and the Will to Lead",https://books.toscrape.com/catalogue/lean-in-women-work-and-the-will-to-lead_183/index.html
Â£55.50,Five,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",https://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html
Â£53.04,Five,Lady Renegades (Rebel Belle #3),https://books.toscrape.com/catalogue/lady-renegades-rebel-belle-3_181/index.html
Â£44.97,One,Jurassic Park (Jurassic Park #1),https://books.toscrape.com/catalogue/jurassic-park-jurassic-park-1_180/index.html
Â£42.38,One,It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,https://books.toscrape.com/catalogue/its-never-too-late-to-begin-again-discovering-creativity-and-meaning-at-midlife-and-beyond_179/index.html
Â£20.11,Three,Is Everyone Hanging Out Without Me? (And Other Concerns),https://books.toscrape.com/catalogue/is-everyone-hanging-out-without-me-and-other-concerns_178/index.html
Â£56.70,Five,Into the Wild,https://books.toscrape.com/catalogue/into-the-wild_177/index.html
Â£41.00,Five,Inferno (Robert Langdon #4),https://books.toscrape.com/catalogue/inferno-robert-langdon-4_176/index.html
Â£28.85,Three,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",https://books.toscrape.com/catalogue/in-the-garden-of-beasts-love-terror-and-an-american-family-in-hitlers-berlin_175/index.html
Â£49.97,Four,If I Run (If I Run #1),https://books.toscrape.com/catalogue/if-i-run-if-i-run-1_174/index.html
Â£19.69,One,I've Got Your Number,https://books.toscrape.com/catalogue/ive-got-your-number_173/index.html
Â£28.88,Two,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,https://books.toscrape.com/catalogue/i-am-malala-the-girl-who-stood-up-for-education-and-was-shot-by-the-taliban_172/index.html
Â£33.14,Three,Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,https://books.toscrape.com/catalogue/hungry-girl-clean-hungry-easy-all-natural-recipes-for-healthy-eating-in-the-real-world_171/index.html
Â£43.70,Two,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",https://books.toscrape.com/catalogue/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html
Â£54.89,One,House of Leaves,https://books.toscrape.com/catalogue/house-of-leaves_169/index.html
Â£37.52,Two,Horrible Bear!,https://books.toscrape.com/catalogue/horrible-bear_168/index.html
Â£51.07,Two,Holidays on Ice,https://books.toscrape.com/catalogue/holidays-on-ice_167/index.html
Â£44.07,Four,Heir to the Sky,https://books.toscrape.com/catalogue/heir-to-the-sky_166/index.html
Â£10.79,Four,Green Eggs and Ham (Beginner Books B-16),https://books.toscrape.com/catalogue/green-eggs-and-ham-beginner-books-b-16_165/index.html
Â£42.72,One,"Grayson, Vol 3: Nemesis (Grayson #3)",https://books.toscrape.com/catalogue/grayson-vol-3-nemesis-grayson-3_164/index.html
Â£26.66,Five,Gratitude,https://books.toscrape.com/catalogue/gratitude_163/index.html
Â£37.60,Five,Gone Girl,https://books.toscrape.com/catalogue/gone-girl_162/index.html
Â£42.21,Four,Golden (Heart of Dread #3),https://books.toscrape.com/catalogue/golden-heart-of-dread-3_161/index.html
Â£46.83,Two,Girl in the Blue Coat,https://books.toscrape.com/catalogue/girl-in-the-blue-coat_160/index.html
Â£45.17,Two,"Fruits Basket, Vol. 3 (Fruits Basket #3)",https://books.toscrape.com/catalogue/fruits-basket-vol-3-fruits-basket-3_159/index.html
Â£51.22,Three,"Friday Night Lights: A Town, a Team, and a Dream",https://books.toscrape.com/catalogue/friday-night-lights-a-town-a-team-and-a-dream_158/index.html
Â£21.28,Four,Fire Bound (Sea Haven/Sisters of the Heart #5),https://books.toscrape.com/catalogue/fire-bound-sea-havensisters-of-the-heart-5_157/index.html
Â£15.36,Five,Fifty Shades Freed (Fifty Shades #3),https://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html
Â£38.62,One,Fellside,https://books.toscrape.com/catalogue/fellside_155/index.html
Â£25.40,Three,Extreme Prey (Lucas Davenport #26),https://books.toscrape.com/catalogue/extreme-prey-lucas-davenport-26_154/index.html
Â£43.87,Three,Eragon (The Inheritance Cycle #1),https://books.toscrape.com/catalogue/eragon-the-inheritance-cycle-1_153/index.html
Â£18.74,One,Eclipse (Twilight #3),https://books.toscrape.com/catalogue/eclipse-twilight-3_152/index.html
Â£54.86,One,Dune (Dune #1),https://books.toscrape.com/catalogue/dune-dune-1_151/index.html
Â£52.62,Three,Dracula,https://books.toscrape.com/catalogue/dracula_150/index.html
Â£51.48,One,Do Androids Dream of Electric Sheep? (Blade Runner #1),https://books.toscrape.com/catalogue/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html
Â£15.28,Five,Disrupted: My Misadventure in the Start-Up Bubble,https://books.toscrape.com/catalogue/disrupted-my-misadventure-in-the-start-up-bubble_148/index.html
Â£39.24,Five,Dead Wake: The Last Crossing of the Lusitania,https://books.toscrape.com/catalogue/dead-wake-the-last-crossing-of-the-lusitania_147/index.html
Â£17.81,One,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",https://books.toscrape.com/catalogue/david-and-goliath-underdogs-misfits-and-the-art-of-battling-giants_146/index.html
Â£56.02,One,Darkfever (Fever #1),https://books.toscrape.com/catalogue/darkfever-fever-1_145/index.html
Â£23.90,Five,Dark Places,https://books.toscrape.com/catalogue/dark-places_144/index.html
Â£49.13,Five,Crazy Rich Asians (Crazy Rich Asians #1),https://books.toscrape.com/catalogue/crazy-rich-asians-crazy-rich-asians-1_143/index.html
Â£10.62,One,Counting Thyme,https://books.toscrape.com/catalogue/counting-thyme_142/index.html
Â£36.17,Two,Cosmos,https://books.toscrape.com/catalogue/cosmos_141/index.html
Â£59.95,Two,Civilization and Its Discontents,https://books.toscrape.com/catalogue/civilization-and-its-discontents_140/index.html
Â£26.09,One,Cinder (The Lunar Chronicles #1),https://books.toscrape.com/catalogue/cinder-the-lunar-chronicles-1_139/index.html
Â£37.35,Two,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,https://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html
Â£24.72,Two,Career of Evil (Cormoran Strike #3),https://books.toscrape.com/catalogue/career-of-evil-cormoran-strike-3_137/index.html
Â£35.28,Five,Breaking Dawn (Twilight #4),https://books.toscrape.com/catalogue/breaking-dawn-twilight-4_136/index.html
Â£51.32,Five,Brave Enough,https://books.toscrape.com/catalogue/brave-enough_135/index.html
Â£21.12,Three,Boy Meets Boy,https://books.toscrape.com/catalogue/boy-meets-boy_134/index.html
Â£27.35,Two,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",https://books.toscrape.com/catalogue/born-to-run-a-hidden-tribe-superathletes-and-the-greatest-race-the-world-has-never-seen_133/index.html
Â£21.74,Five,Blink: The Power of Thinking Without Thinking,https://books.toscrape.com/catalogue/blink-the-power-of-thinking-without-thinking_132/index.html
Â£40.87,One,Black Flags: The Rise of ISIS,https://books.toscrape.com/catalogue/black-flags-the-rise-of-isis_131/index.html
Â£49.31,One,"Black Butler, Vol. 1 (Black Butler #1)",https://books.toscrape.com/catalogue/black-butler-vol-1-black-butler-1_130/index.html
Â£22.11,One,Big Little Lies,https://books.toscrape.com/catalogue/big-little-lies_129/index.html
Â£20.79,Five,Between Shades of Gray,https://books.toscrape.com/catalogue/between-shades-of-gray_128/index.html
Â£27.41,Two,Best of My Love (Fool's Gold #20),https://books.toscrape.com/catalogue/best-of-my-love-fools-gold-20_127/index.html
Â£38.35,Two,Beowulf,https://books.toscrape.com/catalogue/beowulf_126/index.html
Â£21.55,Five,Beautiful Creatures (Caster Chronicles #1),https://books.toscrape.com/catalogue/beautiful-creatures-caster-chronicles-1_125/index.html
Â£38.02,Two,Awkward,https://books.toscrape.com/catalogue/awkward_124/index.html
Â£22.06,Four,Ash,https://books.toscrape.com/catalogue/ash_123/index.html
Â£10.66,Three,Are We There Yet?,https://books.toscrape.com/catalogue/are-we-there-yet_122/index.html
Â£56.58,One,Are We Smart Enough to Know How Smart Animals Are?,https://books.toscrape.com/catalogue/are-we-smart-enough-to-know-how-smart-animals-are_121/index.html
Â£36.83,Five,Annie on My Mind,https://books.toscrape.com/catalogue/annie-on-my-mind_120/index.html
Â£35.01,Two,And Then There Were None,https://books.toscrape.com/catalogue/and-then-there-were-none_119/index.html
Â£30.48,Four,A Walk in the Woods: Rediscovering America on the Appalachian Trail,https://books.toscrape.com/catalogue/a-walk-in-the-woods-rediscovering-america-on-the-appalachian-trail_118/index.html
Â£14.08,Five,A Visit from the Goon Squad,https://books.toscrape.com/catalogue/a-visit-from-the-goon-squad_117/index.html
Â£31.22,Two,A Storm of Swords (A Song of Ice and Fire #3),https://books.toscrape.com/catalogue/a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html
Â£54.29,Five,A Heartbreaking Work of Staggering Genius,https://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html
Â£31.04,One,8 Keys to Mental Health Through Exercise,https://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html
Â£50.96,One,#GIRLBOSS,https://books.toscrape.com/catalogue/girlboss_113/index.html
Â£11.89,Two,"The Suffragettes (Little Black Classics, #96)",https://books.toscrape.com/catalogue/the-suffragettes-little-black-classics-96_112/index.html
Â£31.38,Three,The Sense of an Ending,https://books.toscrape.com/catalogue/the-sense-of-an-ending_111/index.html
Â£54.81,One,"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",https://books.toscrape.com/catalogue/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html
Â£16.78,Three,The Course of Love,https://books.toscrape.com/catalogue/the-course-of-love_109/index.html
Â£24.42,One,Sugar Rush (Offensive Line #2),https://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html
Â£11.75,Three,"Saga, Volume 2 (Saga (Collected Editions) #2)",https://books.toscrape.com/catalogue/saga-volume-2-saga-collected-editions-2_107/index.html
Â£20.02,One,"Run, Spot, Run: The Ethics of Keeping Pets",https://books.toscrape.com/catalogue/run-spot-run-the-ethics-of-keeping-pets_106/index.html
Â£12.86,Four,New Moon (Twilight #2),https://books.toscrape.com/catalogue/new-moon-twilight-2_105/index.html
Â£31.58,Five,Life,https://books.toscrape.com/catalogue/life_104/index.html
Â£34.00,Three,Kindle Paperwhite User's Guide,https://books.toscrape.com/catalogue/kindle-paperwhite-users-guide_103/index.html
Â£57.42,Five,H is for Hawk,https://books.toscrape.com/catalogue/h-is-for-hawk_102/index.html
Â£53.47,One,Girl Online On Tour (Girl Online #2),https://books.toscrape.com/catalogue/girl-online-on-tour-girl-online-2_101/index.html
Â£11.64,Five,"Fruits Basket, Vol. 2 (Fruits Basket #2)",https://books.toscrape.com/catalogue/fruits-basket-vol-2-fruits-basket-2_100/index.html
Â£52.88,Four,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),https://books.toscrape.com/catalogue/diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html
Â£18.51,Four,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",https://books.toscrape.com/catalogue/y-the-last-man-vol-1-unmanned-y-the-last-man-1_98/index.html
Â£41.32,Five,While You Were Mine,https://books.toscrape.com/catalogue/while-you-were-mine_97/index.html
Â£39.77,Three,Where Lightning Strikes (Bleeding Stars #3),https://books.toscrape.com/catalogue/where-lightning-strikes-bleeding-stars-3_96/index.html
Â£51.96,Three,When I'm Gone,https://books.toscrape.com/catalogue/when-im-gone_95/index.html
Â£39.51,Five,Ways of Seeing,https://books.toscrape.com/catalogue/ways-of-seeing_94/index.html
Â£15.40,One,"Vampire Knight, Vol. 1 (Vampire Knight #1)",https://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html
Â£53.82,Two,Vampire Girl (Vampire Girl #1),https://books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html
Â£30.95,Four,Twenty Love Poems and a Song of Despair,https://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html
Â£57.82,Five,Travels with Charley: In Search of America,https://books.toscrape.com/catalogue/travels-with-charley-in-search-of-america_90/index.html
Â£44.18,Two,Three Wishes (River of Time: California #1),https://books.toscrape.com/catalogue/three-wishes-river-of-time-california-1_89/index.html
Â£48.71,One,This One Moment (Pushing Limits #1),https://books.toscrape.com/catalogue/this-one-moment-pushing-limits-1_88/index.html
Â£19.69,Five,The Zombie Room,https://books.toscrape.com/catalogue/the-zombie-room_87/index.html
Â£36.52,Two,"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html
Â£41.56,Five,The Tumor,https://books.toscrape.com/catalogue/the-tumor_85/index.html
Â£43.19,Four,The Story of Hong Gildong,https://books.toscrape.com/catalogue/the-story-of-hong-gildong_84/index.html
Â£12.34,Five,The Silent Wife,https://books.toscrape.com/catalogue/the-silent-wife_83/index.html
Â£36.25,Three,The Silent Twin (Detective Jennifer Knight #3),https://books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/index.html
Â£29.45,One,The Selfish Gene,https://books.toscrape.com/catalogue/the-selfish-gene_81/index.html
Â£34.56,Three,The Secret Healer,https://books.toscrape.com/catalogue/the-secret-healer_80/index.html
Â£54.12,Three,"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",https://books.toscrape.com/catalogue/the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79/index.html
Â£33.78,Three,The Republic,https://books.toscrape.com/catalogue/the-republic_78/index.html
Â£29.64,Three,The Odyssey,https://books.toscrape.com/catalogue/the-odyssey_77/index.html
Â£57.70,Four,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),https://books.toscrape.com/catalogue/the-no-1-ladies-detective-agency-no-1-ladies-detective-agency-1_76/index.html
Â£36.34,One,The Nicomachean Ethics,https://books.toscrape.com/catalogue/the-nicomachean-ethics_75/index.html
Â£50.59,Three,The Name of the Wind (The Kingkiller Chronicle #1),https://books.toscrape.com/catalogue/the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html
Â£29.38,One,The Mirror & the Maze (The Wrath and the Dawn #1.5),https://books.toscrape.com/catalogue/the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html
Â£45.42,Two,The Little Prince,https://books.toscrape.com/catalogue/the-little-prince_72/index.html
Â£54.43,One,The Light of the Fireflies,https://books.toscrape.com/catalogue/the-light-of-the-fireflies_71/index.html
Â£36.26,Two,The Last Girl (The Dominion Trilogy #1),https://books.toscrape.com/catalogue/the-last-girl-the-dominion-trilogy-1_70/index.html
Â£16.16,One,The Iliad,https://books.toscrape.com/catalogue/the-iliad_69/index.html
Â£36.29,Five,The Hook Up (Game On #1),https://books.toscrape.com/catalogue/the-hook-up-game-on-1_68/index.html
Â£27.89,Five,The Haters,https://books.toscrape.com/catalogue/the-haters_67/index.html
Â£12.29,Five,The Girl You Lost,https://books.toscrape.com/catalogue/the-girl-you-lost_66/index.html
Â£15.85,Three,The Girl In The Ice (DCI Erika Foster #1),https://books.toscrape.com/catalogue/the-girl-in-the-ice-dci-erika-foster-1_65/index.html
Â£14.40,One,The End of the Jesus Era (An Investigation #1),https://books.toscrape.com/catalogue/the-end-of-the-jesus-era-an-investigation-1_64/index.html
Â£19.18,Four,The Edge of Reason (Bridget Jones #2),https://books.toscrape.com/catalogue/the-edge-of-reason-bridget-jones-2_63/index.html
Â£10.64,Three,The Complete Maus (Maus #1-2),https://books.toscrape.com/catalogue/the-complete-maus-maus-1-2_62/index.html
Â£14.76,Three,The Communist Manifesto,https://books.toscrape.com/catalogue/the-communist-manifesto_61/index.html
Â£57.49,Three,The Bhagavad Gita,https://books.toscrape.com/catalogue/the-bhagavad-gita_60/index.html
Â£30.66,Three,The Bette Davis Club,https://books.toscrape.com/catalogue/the-bette-davis-club_59/index.html
Â£40.83,Four,The Art of Not Breathing,https://books.toscrape.com/catalogue/the-art-of-not-breathing_58/index.html
Â£18.88,Two,Taking Shots (Assassins #1),https://books.toscrape.com/catalogue/taking-shots-assassins-1_57/index.html
Â£25.83,Three,Starlark,https://books.toscrape.com/catalogue/starlark_56/index.html
Â£42.12,Three,"Skip Beat!, Vol. 01 (Skip Beat! #1)",https://books.toscrape.com/catalogue/skip-beat-vol-01-skip-beat-1_55/index.html
Â£13.33,Three,Sister Sable (The Mad Queen #1),https://books.toscrape.com/catalogue/sister-sable-the-mad-queen-1_54/index.html
Â£42.40,One,Shatter Me (Shatter Me #1),https://books.toscrape.com/catalogue/shatter-me-shatter-me-1_53/index.html
Â£58.35,Three,Shameless,https://books.toscrape.com/catalogue/shameless_52/index.html
Â£21.72,Four,Shadow Rites (Jane Yellowrock #10),https://books.toscrape.com/catalogue/shadow-rites-jane-yellowrock-10_51/index.html
Â£44.91,Two,Settling the Score (The Summer Games #1),https://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html
Â£37.46,One,Sense and Sensibility,https://books.toscrape.com/catalogue/sense-and-sensibility_49/index.html
Â£28.48,One,"Saga, Volume 1 (Saga (Collected Editions) #1)",https://books.toscrape.com/catalogue/saga-volume-1-saga-collected-editions-1_48/index.html
Â£28.34,Two,"Rhythm, Chord & Malykhin",https://books.toscrape.com/catalogue/rhythm-chord-malykhin_47/index.html
Â£46.96,Five,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",https://books.toscrape.com/catalogue/rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46/index.html
Â£24.96,One,Paradise Lost (Paradise #1),https://books.toscrape.com/catalogue/paradise-lost-paradise-1_45/index.html
Â£21.71,Four,"Paper Girls, Vol. 1 (Paper Girls #1-5)",https://books.toscrape.com/catalogue/paper-girls-vol-1-paper-girls-1-5_44/index.html
Â£29.87,Three,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",https://books.toscrape.com/catalogue/ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1_43/index.html
Â£28.99,One,Origins (Alphas 0.5),https://books.toscrape.com/catalogue/origins-alphas-05_42/index.html
Â£52.94,Two,One Second (Seven #7),https://books.toscrape.com/catalogue/one-second-seven-7_41/index.html
Â£32.36,Three,On the Road (Duluoz Legend),https://books.toscrape.com/catalogue/on-the-road-duluoz-legend_40/index.html
Â£55.66,Two,Old Records Never Die: One Man's Quest for His Vinyl and His Past,https://books.toscrape.com/catalogue/old-records-never-die-one-mans-quest-for-his-vinyl-and-his-past_39/index.html
Â£39.45,Five,Off Sides (Off #1),https://books.toscrape.com/catalogue/off-sides-off-1_38/index.html
Â£47.11,Two,Of Mice and Men,https://books.toscrape.com/catalogue/of-mice-and-men_37/index.html
Â£58.75,Four,Myriad (Prentor #1),https://books.toscrape.com/catalogue/myriad-prentor-1_36/index.html
Â£38.92,Two,My Perfect Mistake (Over the Top #1),https://books.toscrape.com/catalogue/my-perfect-mistake-over-the-top-1_35/index.html
Â£39.39,Four,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",https://books.toscrape.com/catalogue/ms-marvel-vol-1-no-normal-ms-marvel-2014-2015-1_34/index.html
Â£25.89,Two,Meditations,https://books.toscrape.com/catalogue/meditations_33/index.html
Â£28.34,One,Matilda,https://books.toscrape.com/catalogue/matilda_32/index.html
Â£27.70,Four,Lost Among the Living,https://books.toscrape.com/catalogue/lost-among-the-living_31/index.html
Â£24.89,Three,Lord of the Flies,https://books.toscrape.com/catalogue/lord-of-the-flies_30/index.html
Â£58.99,Three,Listen to Me (Fusion #1),https://books.toscrape.com/catalogue/listen-to-me-fusion-1_29/index.html
Â£57.20,Five,Kitchens of the Great Midwest,https://books.toscrape.com/catalogue/kitchens-of-the-great-midwest_28/index.html
Â£38.43,Five,Jane Eyre,https://books.toscrape.com/catalogue/jane-eyre_27/index.html
Â£34.74,Four,Imperfect Harmony,https://books.toscrape.com/catalogue/imperfect-harmony_26/index.html
Â£40.44,Four,Icing (Aces Hockey #2),https://books.toscrape.com/catalogue/icing-aces-hockey-2_25/index.html
Â£45.24,Three,"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",https://books.toscrape.com/catalogue/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html
Â£34.96,Four,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),https://books.toscrape.com/catalogue/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html
Â£56.76,Four,"Giant Days, Vol. 1 (Giant Days #1-4)",https://books.toscrape.com/catalogue/giant-days-vol-1-giant-days-1-4_22/index.html
Â£40.28,Five,"Fruits Basket, Vol. 1 (Fruits Basket #1)",https://books.toscrape.com/catalogue/fruits-basket-vol-1-fruits-basket-1_21/index.html
Â£38.00,Two,Frankenstein,https://books.toscrape.com/catalogue/frankenstein_20/index.html
Â£28.80,Three,Forever Rockers (The Rocker #12),https://books.toscrape.com/catalogue/forever-rockers-the-rocker-12_19/index.html
Â£39.24,Three,Fighting Fate (Fighting #6),https://books.toscrape.com/catalogue/fighting-fate-fighting-6_18/index.html
Â£32.93,Two,Emma,https://books.toscrape.com/catalogue/emma_17/index.html
Â£51.32,Three,"Eat, Pray, Love",https://books.toscrape.com/catalogue/eat-pray-love_16/index.html
Â£47.09,Five,Deep Under (Walker Security #1),https://books.toscrape.com/catalogue/deep-under-walker-security-1_15/index.html
Â£28.42,Four,Choosing Our Religion: The Spiritual Lives of America's Nones,https://books.toscrape.com/catalogue/choosing-our-religion-the-spiritual-lives-of-americas-nones_14/index.html
Â£22.85,Three,Charlie and the Chocolate Factory (Charlie Bucket #1),https://books.toscrape.com/catalogue/charlie-and-the-chocolate-factory-charlie-bucket-1_13/index.html
Â£41.24,One,Charity's Cross (Charles Towne Belles #4),https://books.toscrape.com/catalogue/charitys-cross-charles-towne-belles-4_12/index.html
Â£39.07,Five,Bright Lines,https://books.toscrape.com/catalogue/bright-lines_11/index.html
Â£29.82,One,Bridget Jones's Diary (Bridget Jones #1),https://books.toscrape.com/catalogue/bridget-joness-diary-bridget-jones-1_10/index.html
Â£37.26,Four,Bounty (Colorado Mountain #7),https://books.toscrape.com/catalogue/bounty-colorado-mountain-7_9/index.html
Â£20.30,Three,Blood Defense (Samantha Brinkman #1),https://books.toscrape.com/catalogue/blood-defense-samantha-brinkman-1_8/index.html
Â£34.65,Five,"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",https://books.toscrape.com/catalogue/bleach-vol-1-strawberry-and-the-soul-reapers-bleach-1_7/index.html
Â£43.38,One,Beyond Good and Evil,https://books.toscrape.com/catalogue/beyond-good-and-evil_6/index.html
Â£55.53,One,Alice in Wonderland (Alice's Adventures in Wonderland #1),https://books.toscrape.com/catalogue/alice-in-wonderland-alices-adventures-in-wonderland-1_5/index.html
Â£57.06,Four,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",https://books.toscrape.com/catalogue/ajin-demi-human-volume-1-ajin-demi-human-1_4/index.html
Â£16.97,Five,A Spy's Devotion (The Regency Spies of London #1),https://books.toscrape.com/catalogue/a-spys-devotion-the-regency-spies-of-london-1_3/index.html
